sx,sy,sz,x,y,z,vx,vy,vz,svx,svy,svz,ox,oy,oz
0.88,-0.03,0.501,0.914012,-0.131337,0.590852,0.0651141,-0.00801645,-0.0389434,-0.102035,0.30401,-0.179703,-1.88704,1.04024,4879.59
0.88,-0.03,0.501,0.914409,-0.131487,0.590391,0.0397235,-0.0150087,-0.0460592,-0.103228,0.30446,-0.178781,-1.96654,0.83152,4886.9
0.88,-0.03,0.501,0.91494,-0.131762,0.589905,0.0529726,-0.0274867,-0.0485185,-0.104819,0.305286,-0.17781,-2.04964,0.954725,4889.24
0.88,-0.03,0.501,0.915116,-0.131934,0.589627,0.0176258,-0.0171405,-0.0277248,-0.105348,0.305801,-0.177255,-1.9788,0.707493,4868.54
0.88,-0.03,0.501,0.915559,-0.132059,0.589214,0.044243,-0.0125077,-0.0413253,-0.106677,0.306176,-0.176427,-1.95259,0.927752,4885.93
0.88,-0.03,0.501,0.916005,-0.132232,0.58882,0.0446122,-0.0172878,-0.0393305,-0.108016,0.306695,-0.17564,-1.99446,0.914,4882.42
0.88,-0.03,0.501,0.916462,-0.132258,0.588497,0.0456067,-0.00263642,-0.0323218,-0.109386,0.306774,-0.174993,-1.89304,0.929915,4876.13
0.88,-0.03,0.501,0.916867,-0.132325,0.588129,0.0404797,-0.00668409,-0.0366985,-0.110601,0.306975,-0.174258,-1.93367,0.900102,4882.12
0.88,-0.03,0.501,0.917351,-0.132402,0.587817,0.0483458,-0.00764279,-0.0311726,-0.112053,0.307205,-0.173634,-1.94042,0.968445,4876.59
0.88,-0.03,0.501,0.917786,-0.132447,0.587476,0.0434332,-0.00456722,-0.0341201,-0.113357,0.307342,-0.172951,-1.91797,0.934526,4880.72
0.88,-0.03,0.501,0.918207,-0.132556,0.587151,0.0421053,-0.0108643,-0.0324528,-0.114622,0.307668,-0.172302,-1.96685,0.937925,4879.22
0.88,-0.03,0.501,0.91855,-0.132687,0.586898,0.0342154,-0.0130913,-0.0252537,-0.115649,0.308061,-0.171796,-1.98141,0.892607,4872.83
0.88,-0.03,0.501,0.919037,-0.132605,0.586601,0.048709,0.00819509,-0.0296899,-0.117112,0.307815,-0.171202,-1.83035,1.00694,4878.45
0.88,-0.03,0.501,0.919402,-0.132615,0.586494,0.0364246,-0.000988472,-0.010635,-0.118206,0.307845,-0.170989,-1.92113,0.919477,4859.48
0.88,-0.03,0.501,0.919809,-0.132513,0.586313,0.0406226,0.0101661,-0.0180783,-0.119426,0.307539,-0.170627,-1.8305,0.965228,4869.86
0.88,-0.03,0.501,0.920392,-0.132506,0.586004,0.0582901,0.000705626,-0.0309106,-0.121176,0.307518,-0.170008,-1.90157,1.09006,4881.88
0.88,-0.03,0.501,0.920733,-0.132432,0.58589,0.0340546,0.00740163,-0.0113555,-0.122199,0.307296,-0.169781,-1.85384,0.918139,4860.53
0.88,-0.03,0.501,0.921134,-0.132375,0.585761,0.0400807,0.00574326,-0.0129037,-0.123402,0.307124,-0.169522,-1.86904,0.988577,4865.52
0.88,-0.03,0.501,0.921474,-0.132281,0.585632,0.0339594,0.0093622,-0.0129454,-0.124422,0.306842,-0.169263,-1.84137,0.947191,4865.3
0.88,-0.03,0.501,0.922014,-0.132176,0.585433,0.0539074,0.0104668,-0.0198647,-0.126041,0.306528,-0.168865,-1.83317,1.09784,4872.45
0.88,-0.03,0.501,0.922421,-0.132093,0.585344,0.0406822,0.0083112,-0.00886647,-0.127263,0.306279,-0.168688,-1.85225,0.998357,4860.61
0.88,-0.03,0.501,0.922833,-0.131928,0.585247,0.0411288,0.0164572,-0.00968821,-0.128498,0.305784,-0.168494,-1.79077,1.02085,4863.17
0.88,-0.03,0.501,0.923266,-0.131785,0.585175,0.0432784,0.0142599,-0.00715153,-0.129797,0.305356,-0.168351,-1.8123,1.04355,4860.7
0.88,-0.03,0.501,0.923682,-0.131544,0.585216,0.0415694,0.0241014,0.00403725,-0.131046,0.304632,-0.168432,-1.74253,1.0397,4849.94
0.88,-0.03,0.501,0.924084,-0.131348,0.585174,0.0411804,0.0201096,-0.00432739,-0.132252,0.304043,-0.168347,-1.77258,1.04377,4859.99
0.88,-0.03,0.501,0.92446,-0.131186,0.585186,0.0376096,0.0161594,0.00122666,-0.133381,0.303558,-0.168372,-1.79586,1.02794,4853.13
0.88,-0.03,0.501,0.924917,-0.130951,0.585111,0.0455828,0.023433,-0.00751477,-0.13475,0.302854,-0.168221,-1.73498,1.09232,4862.5
0.88,-0.03,0.501,0.925401,-0.130683,0.585096,0.0483637,0.0268421,-0.00141125,-0.136203,0.302048,-0.168193,-1.71664,1.11438,4855.07
0.88,-0.03,0.501,0.925807,-0.130495,0.585192,0.0405273,0.0187899,0.00952744,-0.13742,0.301484,-0.168384,-1.77576,1.06742,4845.31
0.88,-0.03,0.501,0.92621,-0.130213,0.585244,0.0402594,0.0281521,0.00522818,-0.138629,0.300639,-0.168488,-1.69698,1.07913,4850.93
0.88,-0.03,0.501,0.926589,-0.129849,0.585367,0.0379073,0.0363412,0.0122964,-0.139767,0.299547,-0.168735,-1.64602,1.07193,4842.95
0.88,-0.03,0.501,0.927066,-0.129474,0.585457,0.0476134,0.0374979,0.00895579,-0.141197,0.298421,-0.168914,-1.63807,1.14868,4847.22
0.88,-0.03,0.501,0.927466,-0.129167,0.585561,0.040045,0.0306545,0.0104147,-0.142399,0.297501,-0.169122,-1.68189,1.09522,4845.02
0.88,-0.03,0.501,0.927814,-0.128864,0.585709,0.0347454,0.0302258,0.0147378,-0.143443,0.296593,-0.169417,-1.67479,1.07323,4840.69
0.88,-0.03,0.501,0.928238,-0.12851,0.585753,0.0423495,0.0354063,0.0044124,-0.144714,0.29553,-0.169506,-1.62917,1.13594,4851.24
0.88,-0.03,0.501,0.928622,-0.128245,0.585948,0.0383777,0.0265041,0.0194479,-0.145867,0.294734,-0.169895,-1.69672,1.11223,4834.69
0.88,-0.03,0.501,0.928935,-0.127874,0.586185,0.0312262,0.037026,0.0236816,-0.146804,0.293622,-0.170369,-1.61007,1.07299,4832.32
0.88,-0.03,0.501,0.929423,-0.127488,0.586316,0.0488103,0.0385623,0.0131776,-0.14827,0.292464,-0.170633,-1.59944,1.20739,4843.09
0.88,-0.03,0.501,0.929833,-0.126984,0.586601,0.040968,0.0503198,0.0284096,-0.1495,0.290953,-0.171202,-1.51653,1.14841,4825.76
0.88,-0.03,0.501,0.930147,-0.126554,0.586827,0.0313274,0.0429613,0.0226158,-0.150441,0.289663,-0.171654,-1.56868,1.09323,4833.45
0.88,-0.03,0.501,0.930599,-0.126075,0.586974,0.0451422,0.0478724,0.0146663,-0.151797,0.288225,-0.171948,-1.51762,1.20439,4839.94
0.88,-0.03,0.501,0.930949,-0.125667,0.58719,0.0350074,0.0408087,0.0215439,-0.152848,0.287,-0.172379,-1.56668,1.12985,4831.51
0.88,-0.03,0.501,0.931349,-0.12519,0.587407,0.0398842,0.0476536,0.0217166,-0.154046,0.285569,-0.172814,-1.50438,1.18038,4831.97
0.88,-0.03,0.501,0.931723,-0.124607,0.587716,0.0373714,0.0582536,0.0308451,-0.155168,0.28382,-0.173432,-1.43033,1.16765,4822.38
0.88,-0.03,0.501,0.932072,-0.124129,0.588042,0.0348585,0.0477206,0.0325779,-0.156215,0.282387,-0.174084,-1.50529,1.15921,4821.73
0.88,-0.03,0.501,0.932361,-0.123667,0.588333,0.0288979,0.0461843,0.0290825,-0.157082,0.281,-0.174666,-1.49698,1.12503,4824.76
0.88,-0.03,0.501,0.932713,-0.123225,0.588607,0.0351503,0.0440644,0.0273735,-0.158138,0.279676,-0.175214,-1.50246,1.18026,4825.4
0.88,-0.03,0.501,0.933059,-0.122652,0.588936,0.0345608,0.0572793,0.0328816,-0.159176,0.277956,-0.175872,-1.40092,1.17827,4818.93
0.88,-0.03,0.501,0.933481,-0.122158,0.589215,0.0421589,0.0493387,0.0278499,-0.160442,0.276475,-0.17643,-1.45838,1.23777,4824.39
0.88,-0.03,0.501,0.93377,-0.121626,0.589557,0.0296753,0.0544563,0.0349792,-0.161311,0.274879,-0.177113,-1.40851,1.15141,4815.72
0.88,-0.03,0.501,0.934203,-0.120941,0.589889,0.0432069,0.0684621,0.0331734,-0.162609,0.272824,-0.177777,-1.30388,1.26474,4818.03
0.88,-0.03,0.501,0.934515,-0.120354,0.590179,0.0311369,0.0586875,0.0289694,-0.163544,0.271061,-0.178357,-1.37371,1.17328,4821.21
0.88,-0.03,0.501,0.934942,-0.119848,0.590451,0.042677,0.050546,0.0272247,-0.164825,0.269543,-0.178902,-1.41194,1.27226,4821.92
0.88,-0.03,0.501,0.935063,-0.119361,0.590862,0.0121058,0.0486279,0.0410335,-0.165189,0.268083,-0.179724,-1.41318,1.05538,4807.12
0.88,-0.03,0.501,0.935439,-0.11875,0.591208,0.0375619,0.0610076,0.034537,-0.166317,0.266251,-0.180415,-1.31268,1.26607,4815.19
0.88,-0.03,0.501,0.935875,-0.118058,0.591577,0.0435702,0.0691231,0.0369069,-0.167625,0.264175,-0.181154,-1.25716,1.29267,4811.07
0.88,-0.03,0.501,0.935999,-0.117482,0.592052,0.0124154,0.0575509,0.0474407,-0.167998,0.262447,-0.182104,-1.33798,1.07572,4800.16
0.88,-0.03,0.501,0.936379,-0.116848,0.59242,0.037943,0.0633813,0.0368057,-0.169137,0.260544,-0.18284,-1.27238,1.28686,4811.74
0.88,-0.03,0.501,0.936577,-0.116378,0.592882,0.0197516,0.0469055,0.046083,-0.169731,0.259135,-0.183763,-1.38733,1.14288,4800.11
0.88,-0.03,0.501,0.93677,-0.115637,0.5933,0.0192573,0.0740907,0.0418374,-0.170309,0.25691,-0.184601,-1.16836,1.1595,4804.59
0.88,-0.03,0.501,0.937088,-0.115089,0.59363,0.0318455,0.0547679,0.0329173,-0.171265,0.255266,-0.18526,-1.31697,1.25125,4812.32
0.88,-0.03,0.501,0.937512,-0.114421,0.593952,0.0423316,0.0667084,0.0322266,-0.172536,0.253263,-0.185905,-1.20444,1.32027,4810.82
0.88,-0.03,0.501,0.93762,-0.113698,0.594395,0.0108017,0.0721882,0.0442311,-0.172861,0.251095,-0.18679,-1.16805,1.09674,4797.79
0.88,-0.03,0.501,0.93776,-0.113036,0.594862,0.0139696,0.0661368,0.0466249,-0.17328,0.249109,-0.187724,-1.20405,1.15183,4796.74
0.88,-0.03,0.501,0.938057,-0.11238,0.595332,0.0296839,0.0655674,0.047012,-0.174172,0.24714,-0.188665,-1.19095,1.26387,4796.07
0.88,-0.03,0.501,0.938169,-0.111713,0.595714,0.0111769,0.0666191,0.0381574,-0.174507,0.245139,-0.189429,-1.16936,1.12056,4803.7
0.88,-0.03,0.501,0.938403,-0.111141,0.596195,0.0233899,0.057178,0.04806,-0.17521,0.243422,-0.190391,-1.22903,1.23042,4792.05
0.88,-0.03,0.501,0.93857,-0.110415,0.596756,0.0167147,0.0724778,0.0560273,-0.175712,0.241246,-0.191512,-1.10225,1.17738,4784.63
0.88,-0.03,0.501,0.938724,-0.109729,0.59722,0.015357,0.0685856,0.0462855,-0.176173,0.239186,-0.192439,-1.12958,1.17484,4794.56
0.88,-0.03,0.501,0.939126,-0.109073,0.597492,0.0401462,0.0654863,0.0272544,-0.177378,0.23722,-0.192985,-1.13212,1.35144,4811.17
0.88,-0.03,0.501,0.939136,-0.108339,0.598072,0.00101229,0.0733613,0.0579506,-0.177409,0.235017,-0.194145,-1.06902,1.06449,4776.64
0.88,-0.03,0.501,0.939302,-0.107583,0.59848,0.016542,0.075496,0.0407536,-0.177905,0.23275,-0.194961,-1.04373,1.20837,4797.79
0.88,-0.03,0.501,0.939251,-0.106984,0.599021,-0.00506145,0.0598375,0.0539789,-0.177753,0.230953,-0.196041,-1.14808,1.04621,4781.05
0.88,-0.03,0.501,0.939691,-0.10623,0.599311,0.0439274,0.0753233,0.029017,-0.179072,0.228691,-0.196622,-1.00632,1.40932,4807.26
0.88,-0.03,0.501,0.939596,-0.105561,0.599879,-0.009729,0.0685257,0.0581482,-0.178787,0.226683,-0.197758,-1.06391,0.994455,4773.13
0.88,-0.03,0.501,0.939696,-0.104783,0.600447,0.0100157,0.0777618,0.0567419,-0.179088,0.224348,-0.198894,-0.977792,1.18597,4778.56
0.88,-0.03,0.501,0.939859,-0.104041,0.600881,0.0162741,0.0740699,0.0433975,-0.179577,0.222124,-0.199763,-0.996803,1.21088,4790.5
0.88,-0.03,0.501,0.940158,-0.103401,0.601243,0.0298328,0.0639827,0.0361745,-0.180473,0.220203,-0.200487,-1.05138,1.30375,4794.85
0.88,-0.03,0.501,0.940107,-0.102631,0.601853,-0.00504359,0.0769423,0.0609101,-0.180321,0.217892,-0.201706,-0.942962,1.05332,4768.01
0.88,-0.03,0.501,0.939986,-0.102106,0.602368,-0.0121356,0.0524098,0.0514601,-0.179957,0.216318,-0.202736,-1.11498,1.03244,4780.52
0.88,-0.03,0.501,0.940137,-0.101281,0.602725,0.015101,0.0824637,0.0355969,-0.18041,0.213842,-0.203449,-0.864658,1.22902,4793.59
0.88,-0.03,0.501,0.94021,-0.100601,0.603207,0.00733017,0.0679373,0.0481969,-0.180631,0.211802,-0.204414,-0.985705,1.15418,4777.91
0.88,-0.03,0.501,0.940262,-0.0998734,0.60373,0.00516268,0.072646,0.052252,-0.180786,0.20962,-0.20546,-0.92651,1.14836,4775
0.88,-0.03,0.501,0.940266,-0.0992165,0.604222,0.000434689,0.0656284,0.0491616,-0.180799,0.207649,-0.206444,-0.967853,1.11704,4777.75
0.88,-0.03,0.501,0.940329,-0.0984684,0.604655,0.00629406,0.0747353,0.0432843,-0.180988,0.205405,-0.207311,-0.88341,1.16283,4782.08
0.88,-0.03,0.501,0.940484,-0.0977888,0.605189,0.0154345,0.0678979,0.0533001,-0.181451,0.203366,-0.208378,-0.930087,1.22694,4770.6
0.88,-0.03,0.501,0.940371,-0.0971371,0.605722,-0.0112305,0.0650977,0.0532584,-0.181114,0.201411,-0.209444,-0.931332,1.02975,4770.98
0.88,-0.03,0.501,0.940474,-0.096299,0.606132,0.0102718,0.0837328,0.0409799,-0.181422,0.198897,-0.210264,-0.781548,1.20503,4782.18
0.88,-0.03,0.501,0.940384,-0.0956972,0.606666,-0.00902725,0.0601219,0.0532822,-0.181151,0.197092,-0.211331,-0.956471,1.05159,4767.23
0.88,-0.03,0.501,0.940246,-0.094985,0.607107,-0.0137791,0.0711469,0.0440644,-0.180737,0.194955,-0.212213,-0.842113,1.03247,4777.17
0.88,-0.03,0.501,0.940153,-0.094224,0.607579,-0.00925948,0.076026,0.0471549,-0.180459,0.192672,-0.213157,-0.805963,1.06834,4771.78
0.88,-0.03,0.501,0.940342,-0.0936298,0.607939,0.0188703,0.0593626,0.0359661,-0.181026,0.190889,-0.213877,-0.914667,1.2614,4782.89
0.88,-0.03,0.501,0.940031,-0.0929102,0.60842,-0.0311071,0.0718897,0.04806,-0.180092,0.188731,-0.214839,-0.800805,0.883201,4767.7
0.88,-0.03,0.501,0.94,-0.0922251,0.608873,-0.00303092,0.0684457,0.0452434,-0.180001,0.186675,-0.215745,-0.824128,1.12637,4771.95
0.88,-0.03,0.501,0.939791,-0.0914736,0.609422,-0.0209365,0.0750718,0.0548959,-0.179372,0.184421,-0.216844,-0.762763,0.972912,4760.82
0.88,-0.03,0.501,0.939687,-0.0907671,0.609819,-0.0103135,0.0705842,0.039658,-0.179062,0.182301,-0.217638,-0.785423,1.05943,4776.55
0.88,-0.03,0.501,0.939669,-0.0901496,0.610257,-0.00189358,0.0616864,0.0437488,-0.179006,0.180449,-0.218514,-0.833608,1.10959,4769.38
0.88,-0.03,0.501,0.939665,-0.0893597,0.610683,-0.000309642,0.0789199,0.0425519,-0.178996,0.178079,-0.219366,-0.69019,1.11258,4770.25
0.88,-0.03,0.501,0.939515,-0.0887405,0.611052,-0.0150355,0.0618569,0.0368295,-0.178545,0.176221,-0.220103,-0.814285,1.00453,4774.85
0.88,-0.03,0.501,0.939215,-0.0880475,0.611558,-0.0307617,0.0709648,0.0518249,-0.177644,0.174142,-0.221115,-0.724157,0.906333,4758.14
0.88,-0.03,0.501,0.939127,-0.0873856,0.612,-0.00874143,0.0661256,0.0441895,-0.177381,0.172157,-0.222,-0.753852,1.07278,4767.5
0.88,-0.03,0.501,0.939018,-0.0867503,0.612416,-0.0108672,0.0634617,0.0415337,-0.177055,0.170251,-0.222831,-0.756435,1.03489,4767.96
0.88,-0.03,0.501,0.939042,-0.0859511,0.61263,0.00236995,0.0798504,0.0213951,-0.177126,0.167853,-0.22326,-0.622438,1.12586,4786.56
0.88,-0.03,0.501,0.938726,-0.0854215,0.61304,-0.0315418,0.0529033,0.0409739,-0.176179,0.166265,-0.22408,-0.82054,0.875485,4763.34
0.88,-0.03,0.501,0.938535,-0.0847819,0.613528,-0.0191204,0.0638964,0.048715,-0.175605,0.164346,-0.225055,-0.706982,0.992939,4758.19
0.88,-0.03,0.501,0.938249,-0.0840394,0.613976,-0.0285406,0.0741808,0.0447968,-0.174748,0.162118,-0.225952,-0.631542,0.909179,4762.22
0.88,-0.03,0.501,0.938063,-0.0833393,0.614334,-0.0185845,0.0699418,0.0357636,-0.174189,0.160018,-0.226668,-0.657603,0.983274,4769.74
0.88,-0.03,0.501,0.937899,-0.0827961,0.614729,-0.0164408,0.0542677,0.0394912,-0.173696,0.158388,-0.227459,-0.754468,0.987106,4763.98
0.88,-0.03,0.501,0.937807,-0.0821657,0.614959,-0.00910466,0.0629734,0.0229671,-0.173422,0.156497,-0.227919,-0.664905,1.03152,4780.07
0.88,-0.03,0.501,0.937559,-0.0814398,0.615324,-0.024813,0.072518,0.0364484,-0.172677,0.15432,-0.228648,-0.595682,0.913752,4763.35
0.88,-0.03,0.501,0.937266,-0.0808806,0.615617,-0.0292611,0.0558665,0.0292969,-0.171799,0.152642,-0.229235,-0.710268,0.890946,4771.98
0.88,-0.03,0.501,0.937062,-0.0801581,0.616076,-0.0203887,0.072186,0.0458448,-0.171186,0.150474,-0.230152,-0.569397,0.957423,4753.86
0.88,-0.03,0.501,0.936873,-0.0795607,0.616249,-0.0188881,0.0596775,0.0173042,-0.170619,0.148682,-0.230499,-0.658093,0.950154,4783.89
0.88,-0.03,0.501,0.936845,-0.0788613,0.616507,-0.00280464,0.0698681,0.0256824,-0.170535,0.146584,-0.231013,-0.56414,1.06358,4770.62
0.88,-0.03,0.501,0.936467,-0.0783094,0.616888,-0.0377108,0.0551363,0.0380859,-0.169402,0.144928,-0.231776,-0.668698,0.799262,4758.98
0.88,-0.03,0.501,0.936254,-0.0776569,0.617191,-0.0213534,0.0651863,0.0303092,-0.168761,0.142971,-0.232382,-0.571299,0.94209,4768.03
0.88,-0.03,0.501,0.935921,-0.0770011,0.61758,-0.033215,0.0655235,0.0388898,-0.167764,0.141003,-0.233161,-0.568076,0.839378,4757.54
0.88,-0.03,0.501,0.935831,-0.076421,0.6178,-0.00903916,0.0579477,0.0219072,-0.167492,0.139263,-0.233599,-0.608965,1.01515,4775.2
0.88,-0.03,0.501,0.935564,-0.0758343,0.618138,-0.0266351,0.0586153,0.0337986,-0.166692,0.137503,-0.234276,-0.588385,0.867135,4759.98
0.88,-0.03,0.501,0.935257,-0.0751885,0.618477,-0.0307081,0.0645142,0.0338343,-0.16577,0.135566,-0.234953,-0.535949,0.84992,4761.17
0.88,-0.03,0.501,0.934947,-0.0746301,0.618785,-0.0309046,0.0557906,0.0308391,-0.164842,0.13389,-0.235571,-0.592498,0.846616,4763.49
0.88,-0.03,0.501,0.934736,-0.0740184,0.618913,-0.0211331,0.0611059,0.0127251,-0.164208,0.132055,-0.235826,-0.534053,0.908427,4780.24
0.88,-0.03,0.501,0.934423,-0.0735153,0.619243,-0.0312738,0.0502647,0.0329888,-0.163269,0.130546,-0.236486,-0.608833,0.826826,4756.93
0.88,-0.03,0.501,0.934211,-0.0728686,0.619478,-0.0211807,0.0646079,0.0234673,-0.162633,0.128606,-0.236956,-0.484938,0.901466,4768.98
0.88,-0.03,0.501,0.933879,-0.0723803,0.619764,-0.0339905,0.0499962,0.0293335,-0.161637,0.127141,-0.237529,-0.593571,0.797307,4761.07
0.88,-0.03,0.501,0.933581,-0.071785,0.619988,-0.0297971,0.0594773,0.022318,-0.160742,0.125355,-0.237975,-0.501272,0.832842,4768.34
0.88,-0.03,0.501,0.933392,-0.0711969,0.62015,-0.0188703,0.0587545,0.0162502,-0.160175,0.123591,-0.238301,-0.504464,0.901211,4772.76
0.88,-0.03,0.501,0.933006,-0.0706688,0.620444,-0.0385504,0.0527537,0.029285,-0.159018,0.122006,-0.238887,-0.537886,0.748577,4758.37
0.88,-0.03,0.501,0.932697,-0.0702261,0.620625,-0.0308987,0.0442237,0.0181617,-0.15809,0.120678,-0.239251,-0.582506,0.813581,4770.98
0.88,-0.03,0.501,0.932335,-0.0696273,0.620903,-0.0360852,0.0598219,0.0277427,-0.157006,0.118882,-0.239806,-0.455601,0.765515,4759.14
0.88,-0.03,0.501,0.931929,-0.0691013,0.621141,-0.0406345,0.052555,0.0238126,-0.155786,0.117304,-0.240283,-0.511618,0.730647,4764.02
0.88,-0.03,0.501,0.931641,-0.0686458,0.621314,-0.0287669,0.0455017,0.0172089,-0.154922,0.115937,-0.240627,-0.545304,0.812166,4769.47
0.88,-0.03,0.501,0.931326,-0.0680868,0.621624,-0.0314822,0.0558501,0.0310475,-0.153977,0.11426,-0.241249,-0.457562,0.778738,4754.25
0.88,-0.03,0.501,0.931073,-0.0676008,0.621809,-0.025206,0.048546,0.0184654,-0.15322,0.112802,-0.241619,-0.508596,0.81856,4768.37
0.88,-0.03,0.501,0.930846,-0.0671019,0.62198,-0.0226991,0.0498479,0.0170601,-0.152538,0.111306,-0.24196,-0.483662,0.826334,4767.25
0.88,-0.03,0.501,0.930464,-0.0666767,0.622195,-0.0381633,0.0424753,0.0214903,-0.151392,0.11003,-0.24239,-0.529479,0.709684,4762.15
0.88,-0.03,0.501,0.930162,-0.0661937,0.622405,-0.0301305,0.0482572,0.0209544,-0.150487,0.108581,-0.24281,-0.473153,0.775418,4762.96
0.88,-0.03,0.501,0.929788,-0.0657295,0.622617,-0.0374369,0.0463726,0.0212045,-0.149363,0.107188,-0.243234,-0.483688,0.710007,4762.1
0.88,-0.03,0.501,0.929406,-0.0653246,0.62299,-0.0381753,0.0404432,0.0372999,-0.148217,0.105974,-0.243981,-0.517968,0.707507,4745.84
0.88,-0.03,0.501,0.929337,-0.0648659,0.623109,-0.00688357,0.0458285,0.0118617,-0.14801,0.104598,-0.244218,-0.463532,0.921889,4773.02
0.88,-0.03,0.501,0.928859,-0.0644708,0.623399,-0.0477384,0.0394696,0.0289753,-0.146576,0.103413,-0.244799,-0.508362,0.600479,4751.33
0.88,-0.03,0.501,0.92853,-0.0640404,0.62359,-0.0328161,0.0429985,0.019037,-0.145591,0.102121,-0.24518,-0.468562,0.736975,4763.44
0.88,-0.03,0.501,0.928246,-0.0635233,0.623758,-0.0283739,0.051667,0.016804,-0.144739,0.10057,-0.245516,-0.401942,0.748753,4763.54
0.88,-0.03,0.501,0.928068,-0.0631056,0.623943,-0.0178044,0.0417205,0.0184951,-0.144204,0.0993169,-0.245886,-0.472741,0.815849,4761.22
0.88,-0.03,0.501,0.927453,-0.0627321,0.624362,-0.0614996,0.0373156,0.0418552,-0.142358,0.0981964,-0.246724,-0.489727,0.490853,4737.77
0.88,-0.03,0.501,0.927109,-0.062361,0.624625,-0.0343166,0.0370736,0.0262481,-0.141327,0.0970831,-0.24725,-0.478674,0.715627,4756.37
0.88,-0.03,0.501,0.926853,-0.0619389,0.624719,-0.0255752,0.0421757,0.00942026,-0.140559,0.0958166,-0.247438,-0.433856,0.744193,4769.81
0.88,-0.03,0.501,0.926524,-0.0615514,0.624956,-0.0328935,0.038706,0.0236519,-0.139571,0.0946543,-0.247912,-0.457747,0.681241,4752.69
0.88,-0.03,0.501,0.926295,-0.0610832,0.625176,-0.0228301,0.0467767,0.0219667,-0.138886,0.0932496,-0.248352,-0.389042,0.754402,4756.21
0.88,-0.03,0.501,0.926079,-0.0607365,0.625301,-0.0221497,0.0354984,0.0128296,-0.138237,0.0922096,-0.248602,-0.469203,0.74442,4764.53
0.88,-0.03,0.501,0.925715,-0.0604458,0.625578,-0.036371,0.0290434,0.0276474,-0.137145,0.0913374,-0.249156,-0.499849,0.639925,4747.98
0.88,-0.03,0.501,0.925259,-0.0601063,0.625858,-0.0455352,0.0339158,0.0280107,-0.135777,0.090319,-0.249716,-0.453151,0.580926,4749.39
0.88,-0.03,0.501,0.924916,-0.0597639,0.626074,-0.0343047,0.0342098,0.021532,-0.134747,0.0892917,-0.250147,-0.449107,0.661747,4755.32
0.88,-0.03,0.501,0.924553,-0.0593999,0.626266,-0.0362817,0.0363621,0.0191918,-0.133658,0.0881997,-0.250532,-0.427699,0.63052,4756.03
